image_id,추출한 날짜,정답 날짜,True/False,라벨 상태,난이도,오류 유형,비고
000638,,2026-06-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000639,,2026-02-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000640,,2026-02-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000641,,2026-09-02,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000642,,2025-03-01,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000643,,2026-01-21,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000644,,2027-03-11,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000645,,2026-05-13,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000646,,2027-01-15,,approved,hard,제조일자·소비기한 동시;다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000647,,2026-08-19,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000648,,2026-08-25,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000649,,2027-04-07,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000650,,2026-08-05,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000651,,2026-06-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000652,,2027-03-31,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000653,,2027-01-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000654,,2028-07-02,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000655,,2026-08-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000656,,2026-09-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000657,,2026-07-27,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000658,,2026-01-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000659,,2026-08-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000660,,2026-02-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000661,,2026-04-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000662,,2026-03-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000663,,2026-02-10,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000664,,2026-02-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000665,,2026-03-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000666,,2026-09-01,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000667,,2026-06-22,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000668,,2026-04-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000669,,2026-09-02,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000670,,2026-06-24,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000671,,2026-03-31,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000672,,2026-02-08,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000673,,2026-06-02,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000674,,2026-06-02,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000675,,2028-06-03,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000676,,2026-06-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000677,,2027-08-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000678,,2026-07-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000679,,2027-09-17,,approved,medium,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000680,,2025-10-15,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000681,,2026-01-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000682,,2026-01-25,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000683,,2026-03-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000684,,2026-03-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000685,,2026-05-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000686,,2025-10-03,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000687,,2025-10-17,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000688,,2025-11-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000689,,2025-10-27,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000690,,2025-10-11,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000691,,2026-09-22,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000692,,2026-08-21,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000693,,2026-09-01,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000694,,2026-09-01,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000695,,2027-09-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000696,,2025-10-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000697,,2025-10-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000698,,NONE-10-12,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
000699,,2025-10-27,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000700,,2025-10-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000701,,2025-10-05,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000702,,2025-10-09,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000703,,2026-01-25,,approved,hard,반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000704,,2026-07-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000705,,2026-06-29,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000706,,2026-03-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000707,,2026-08-19,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000708,,2025-09-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000709,,2025-10-14,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000710,,2025-10-14,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000711,,2025-10-09,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000712,,2025-11-20,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000713,,2025-10-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000714,,2026-03-12,,approved,hard,제조일자·소비기한 동시;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000715,,2026-06-26,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000716,,2025-11-07,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000717,,2025-10-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000718,,2026-01-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000719,,2026-04-04,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000720,,2026-02-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000721,,2026-12-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000722,,2026-08-04,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000723,,2026-05-10,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000724,,2026-05-20,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000725,,2026-04-16,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000726,,2026-09-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000727,,2026-06-22,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000728,,2026-06-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000729,,2026-01-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000730,,2026-02-26,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000731,,2026-03-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000732,,2026-03-16,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000733,,2026-03-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000734,,2025-10-28,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000735,,2027-01-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000736,,2026-12-17,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000737,,2026-03-04,,approved,hard,반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000738,,2026-02-12,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000739,,2024-08-07,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000740,,2026-07-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000741,,2025-12-03,,approved,medium,제조일자·소비기한 동시;두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000742,,2026-05-01,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000743,,2026-11-16,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000744,,2027-08-18,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000745,,2026-01-10,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000746,,2026-06-23,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000747,,2026-06-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000748,,2027-01-22,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000749,,2026-01-21,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000750,,2026-01-06,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000751,,2025-05-08,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000752,,2026-07-09,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000753,,2026-03-18,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000754,,2026-05-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000755,,2026-04-30,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000756,,2027-02-24,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000757,,NONE-10-22,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
000758,,2026-03-11,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000759,,2026-05-14,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000760,,NONE-11-20,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
000761,,NONE-11-11,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
000762,,2026-08-02,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000763,,NONE-11-12,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
000764,,2026-03-12,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000765,,2025-11-21,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000766,,2024-09-26,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000767,,2026-03-12,,approved,hard,날짜 없음;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000768,,2026-06-26,,approved,medium,다양한 구분자;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000769,,2026-12-10,,approved,easy,정상;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000770,,2030-04-NONE,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
000771,,2026-11-19,,approved,hard,두 자리 연도;다양한 구분자;반사·흐림·저대비;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000772,,NONE-12-20,,approved,hard,날짜 없음;반사·흐림·저대비;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
000773,,NONE-12-10,,approved,medium,두 자리 연도;partial_date,최종 날짜만 승인; OCR 주석 별도 검수
000774,,2026-02-08,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
000775,,2025-12-17,,approved,medium,두 자리 연도;full_date,최종 날짜만 승인; OCR 주석 별도 검수
