image_id,image_path,fold,group_id,image_sha256
AMLC000364,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000364.jpg,4,sha256:c3cadd29a563818a6c14bf139c6436f780ca1211b922068550db914d79a74ed2,c3cadd29a563818a6c14bf139c6436f780ca1211b922068550db914d79a74ed2
AMLC000365,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000365.jpg,5,sha256:ce2e9293c00c8a80d704c8a2a02e8305d14c96238a11aac22783fc04ea4045d6,ce2e9293c00c8a80d704c8a2a02e8305d14c96238a11aac22783fc04ea4045d6
AMLC000366,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000366.jpg,2,sha256:51cd7fb9335ea35f28ec9d4a0eebc2cbb3324ce81baec112a889801795bf3a86,51cd7fb9335ea35f28ec9d4a0eebc2cbb3324ce81baec112a889801795bf3a86
AMLC000367,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000367.jpg,1,sha256:fcd29511618071bd8363c0bdab5ae5ca77c982612853201065c242aa0e29d3b2,fcd29511618071bd8363c0bdab5ae5ca77c982612853201065c242aa0e29d3b2
AMLC000368,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000368.jpg,2,sha256:13990d372f64be13a38707ae5bcfc6862686f1d3eb7902bc962cf5a1411bccda,13990d372f64be13a38707ae5bcfc6862686f1d3eb7902bc962cf5a1411bccda
AMLC000369,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000369.jpg,3,sha256:602a41052c7856fc21add3d4fc5d354f585f2dd44f5a6453c14c48f304d145f8,602a41052c7856fc21add3d4fc5d354f585f2dd44f5a6453c14c48f304d145f8
AMLC000370,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000370.jpg,4,sha256:542b978366c99539188e8421eb0012914f36e4dc334bf2852a6d1d2371c801ca,542b978366c99539188e8421eb0012914f36e4dc334bf2852a6d1d2371c801ca
AMLC000371,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000371.jpg,3,sha256:f3e7efc08df8024f0a20977bf590452940bd45067a45a8f4d8692c01e22902c1,f3e7efc08df8024f0a20977bf590452940bd45067a45a8f4d8692c01e22902c1
AMLC000372,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000372.jpg,2,sha256:3deab4f6cd798f5ab4c4882816027a61b7fc1aaac52ab8a5715a5237805abf6a,3deab4f6cd798f5ab4c4882816027a61b7fc1aaac52ab8a5715a5237805abf6a
AMLC000373,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000373.jpg,3,sha256:37080683c83420ecb213069d422c462b0312ad6b1462148aa8a1067125a13697,37080683c83420ecb213069d422c462b0312ad6b1462148aa8a1067125a13697
AMLC000374,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000374.jpg,1,sha256:e52905b5e534867b5d11cef3a9fb99dfafb284d32859a5c753383ce6a8a71495,e52905b5e534867b5d11cef3a9fb99dfafb284d32859a5c753383ce6a8a71495
AMLC000375,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000375.jpg,5,sha256:7e2f4aad7775653183ab78a7aad33db1b534514f5a98033a44fbd363328c6eb3,7e2f4aad7775653183ab78a7aad33db1b534514f5a98033a44fbd363328c6eb3
AMLC000376,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000376.jpg,1,sha256:e7414cccd23613c1ab8f26932a9d5fbbbbca61164d526538528dde00ea5b1be9,e7414cccd23613c1ab8f26932a9d5fbbbbca61164d526538528dde00ea5b1be9
AMLC000377,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000377.jpg,4,sha256:aefd9536d962d497d1574124d249b306038ef2a3a60ad03c91c302697a3d9c37,aefd9536d962d497d1574124d249b306038ef2a3a60ad03c91c302697a3d9c37
AMLC000378,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000378.jpg,2,sha256:7952464ab12e71cdb499a62669a102528b05e7edad6a35766b50349f39b7829f,7952464ab12e71cdb499a62669a102528b05e7edad6a35766b50349f39b7829f
AMLC000379,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000379.jpg,5,sha256:99819bf048f512cdd8a59ab97f182b2cb807c6d40905feffe1e197de2bcb6db4,99819bf048f512cdd8a59ab97f182b2cb807c6d40905feffe1e197de2bcb6db4
AMLC000380,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000380.jpg,5,sha256:20ecd8d243f69419e41499f5a99fca1ea1d2ddd97102dc53549aecf481b966cd,20ecd8d243f69419e41499f5a99fca1ea1d2ddd97102dc53549aecf481b966cd
AMLC000381,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000381.jpg,1,sha256:f7f69ac8f6c7b0ad3dc658ff666a66d36d639ecfbf48645db8b2382ad3d5e05f,f7f69ac8f6c7b0ad3dc658ff666a66d36d639ecfbf48645db8b2382ad3d5e05f
AMLC000382,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000382.jpg,5,sha256:11591f781edca153802e515e97cd5c3150675451f2023f8f64b33876aec0a32c,11591f781edca153802e515e97cd5c3150675451f2023f8f64b33876aec0a32c
AMLC000383,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000383.jpg,5,sha256:5c000168368db5f14cbb7f5949550e59f6b22205eb71f3431da359b47ee41240,5c000168368db5f14cbb7f5949550e59f6b22205eb71f3431da359b47ee41240
AMLC000384,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000384.jpg,1,sha256:39c5be233ba77593766116879b03c57316eb745882b2b44d128e7eaa293cb6bf,39c5be233ba77593766116879b03c57316eb745882b2b44d128e7eaa293cb6bf
AMLC000385,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000385.jpg,1,sha256:ee2dbad6c36db13b8554d38038239b55a453177b5d8026b4dd424ffea93877f1,ee2dbad6c36db13b8554d38038239b55a453177b5d8026b4dd424ffea93877f1
AMLC000386,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000386.jpg,4,sha256:9ff7f8b877dfe30d1a8bd6f7eb630ad821fcc64eff196973b309a8911fd3a537,9ff7f8b877dfe30d1a8bd6f7eb630ad821fcc64eff196973b309a8911fd3a537
AMLC000387,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000387.jpg,1,sha256:f1856234aee0aa44eaff2469b13e979555f6bfda6a686b484cc97553718f0075,f1856234aee0aa44eaff2469b13e979555f6bfda6a686b484cc97553718f0075
AMLC000388,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000388.jpg,3,sha256:9a291d70028ff2ae49300dce96c5f823ec7898b6abd18eafd1d14cb9f4bafb5c,9a291d70028ff2ae49300dce96c5f823ec7898b6abd18eafd1d14cb9f4bafb5c
AMLC000389,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000389.jpg,2,sha256:eb745af55629a5d2d882c97b453f1417c52302efdeddc89b1366067633b492bc,eb745af55629a5d2d882c97b453f1417c52302efdeddc89b1366067633b492bc
AMLC000390,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000390.jpg,4,sha256:f51cd730f9ce80ba999a1b2e2c3205ce0c9513f51d671fac075a98d81efd5cb8,f51cd730f9ce80ba999a1b2e2c3205ce0c9513f51d671fac075a98d81efd5cb8
AMLC000391,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000391.jpg,5,sha256:139d9c465cc5f6769f4902ee482d2cccd96acf605cacc0a38fbc9c168d7c1c82,139d9c465cc5f6769f4902ee482d2cccd96acf605cacc0a38fbc9c168d7c1c82
AMLC000392,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000392.jpg,3,sha256:7601666b0aa0137438b40041586211c59c181cc06efb63d16b6dcccf6c01117a,7601666b0aa0137438b40041586211c59c181cc06efb63d16b6dcccf6c01117a
AMLC000393,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000393.jpg,1,sha256:49ebd4bccc126d5fc5d94b29eef298de773aef935f26500a7d2c6dd02cca494b,49ebd4bccc126d5fc5d94b29eef298de773aef935f26500a7d2c6dd02cca494b
AMLC000394,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000394.jpg,3,sha256:e07619e56f85b8fa3024f03786ea34b9cce67615777dc037135661828ec201a7,e07619e56f85b8fa3024f03786ea34b9cce67615777dc037135661828ec201a7
AMLC000395,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000395.jpg,5,sha256:9240faa93c447543bbd911dd1fa845669811b88cf2751a9f055e6edc53752065,9240faa93c447543bbd911dd1fa845669811b88cf2751a9f055e6edc53752065
AMLC000396,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000396.jpg,2,sha256:7cd34759331caabb0a1aefbd60b8df717432384cde9d41ccdd8eac6aafb90f43,7cd34759331caabb0a1aefbd60b8df717432384cde9d41ccdd8eac6aafb90f43
AMLC000397,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000397.jpg,2,sha256:241c80f36526f06ad930f231b592330beee040af6999a40072edec7216b1eb11,241c80f36526f06ad930f231b592330beee040af6999a40072edec7216b1eb11
AMLC000398,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000398.jpg,2,sha256:e4d529a624c3977356df25f742a06e7d2fe771c3c86c06d97f159238daea639d,e4d529a624c3977356df25f742a06e7d2fe771c3c86c06d97f159238daea639d
AMLC000399,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000399.jpg,5,sha256:440ea105e4205bf513be0dabbef11f456c0ddc6181517c29b6cd6ea1bf7eb2dc,440ea105e4205bf513be0dabbef11f456c0ddc6181517c29b6cd6ea1bf7eb2dc
AMLC000400,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000400.jpg,4,sha256:cb72cbe7876f6d7cfc00cfcd285a9e51433acfa8a67e4d419924f3770f0c1c0e,cb72cbe7876f6d7cfc00cfcd285a9e51433acfa8a67e4d419924f3770f0c1c0e
AMLC000401,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000401.jpg,3,sha256:d62579a8c8627a96f26fd3387b4c417e9aae43a05a1d3980f3505fb123443eaa,d62579a8c8627a96f26fd3387b4c417e9aae43a05a1d3980f3505fb123443eaa
AMLC000402,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000402.jpg,5,sha256:e247151568a8f8b85caff59917270318a616b5328ef4bb6e7e472557e590c513,e247151568a8f8b85caff59917270318a616b5328ef4bb6e7e472557e590c513
AMLC000403,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000403.jpg,4,sha256:5dc546eee4635a7e4fb629446428d878d79e79f9ab598279263ebbf5e6a78639,5dc546eee4635a7e4fb629446428d878d79e79f9ab598279263ebbf5e6a78639
AMLC000404,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000404.jpg,1,sha256:7796195982e13c7967a3d4972084c50dca325df3a25e320f835a32116f64094d,7796195982e13c7967a3d4972084c50dca325df3a25e320f835a32116f64094d
AMLC000405,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000405.jpg,3,sha256:8adfe82c1a5c457217f1b966aaf160f1024031c853b968a728d46c04923f4a02,8adfe82c1a5c457217f1b966aaf160f1024031c853b968a728d46c04923f4a02
AMLC000406,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000406.jpg,1,sha256:e1136aaaa7dd814f7a967ff9e61159b1fde03ce7a9bee38c16732ae5688af61a,e1136aaaa7dd814f7a967ff9e61159b1fde03ce7a9bee38c16732ae5688af61a
AMLC000407,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000407.jpg,4,sha256:140fd1c7ec8b611eb1233e232bd7ccb341daf55f36a02d622483f29af6e02537,140fd1c7ec8b611eb1233e232bd7ccb341daf55f36a02d622483f29af6e02537
AMLC000408,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000408.jpg,3,sha256:a712a42e21ad30ac050e0148f92ce53f89484fae1dbb1ee8938d724aa941719a,a712a42e21ad30ac050e0148f92ce53f89484fae1dbb1ee8938d724aa941719a
AMLC000409,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000409.jpg,3,sha256:c0d6510602d670a68ae46543a710cec6cdc8c52687d2f43eff3535caa7280e3d,c0d6510602d670a68ae46543a710cec6cdc8c52687d2f43eff3535caa7280e3d
AMLC000410,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000410.jpg,3,sha256:5df7d3a924d655c2db8e7f99b7303f7c4d9affaa79a95edb69c083ec41aaf21b,5df7d3a924d655c2db8e7f99b7303f7c4d9affaa79a95edb69c083ec41aaf21b
AMLC000411,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000411.jpg,2,sha256:e19728d6ced32b284573e42fe825b0fe904fb370f504c73b86203c4a2dff42ba,e19728d6ced32b284573e42fe825b0fe904fb370f504c73b86203c4a2dff42ba
AMLC000412,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000412.jpg,2,sha256:fac621bfbc2e1afcbfc392286a4041df7a94dcea094a23d7a68bd3c6c7bd3341,fac621bfbc2e1afcbfc392286a4041df7a94dcea094a23d7a68bd3c6c7bd3341
AMLC000413,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000413.jpg,4,sha256:894067c215457fb53f372ddc2ac16fb0b641c48b9eb75b0a62ce16f8314f79db,894067c215457fb53f372ddc2ac16fb0b641c48b9eb75b0a62ce16f8314f79db
AMLC000414,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000414.jpg,4,sha256:163103e7a7a0b1690a2bc7c431cf48ba340aac04b622de5bd1586a084d01373c,163103e7a7a0b1690a2bc7c431cf48ba340aac04b622de5bd1586a084d01373c
AMLC000415,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000415.jpg,5,sha256:7e1dba51abe40b5a91c1dea388c84c9c8b7aa9e4d3d55d26aa974a99a2a8d429,7e1dba51abe40b5a91c1dea388c84c9c8b7aa9e4d3d55d26aa974a99a2a8d429
AMLC000416,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000416.jpg,3,sha256:5a9a9444968e6d76c3596f60c0ffaf601069d5e4c61ff410d34621f35cd340e4,5a9a9444968e6d76c3596f60c0ffaf601069d5e4c61ff410d34621f35cd340e4
AMLC000417,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000417.jpg,5,sha256:f67633be8562899d79b8a876e371a5e77cab6338e9934df7dde0b45aa31e3d89,f67633be8562899d79b8a876e371a5e77cab6338e9934df7dde0b45aa31e3d89
AMLC000418,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000418.jpg,2,sha256:89013a54f379a21aa56de40d010500b908b6eed77b9906b824994c8e35235605,89013a54f379a21aa56de40d010500b908b6eed77b9906b824994c8e35235605
AMLC000419,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000419.jpg,1,sha256:fdc20a9c6c4e466c375586dd1f761d5717a4d992c00af30277e6c8d85fbd3e9c,fdc20a9c6c4e466c375586dd1f761d5717a4d992c00af30277e6c8d85fbd3e9c
AMLC000420,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000420.jpg,3,sha256:fb2d8b5597d4da3e1b23c2289aee2dd687cdfca1a8d1a3e8ad4b2ea10d480d71,fb2d8b5597d4da3e1b23c2289aee2dd687cdfca1a8d1a3e8ad4b2ea10d480d71
AMLC000421,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000421.jpg,5,sha256:df0bb72ca0b7bbcee7915f6119996b69fcc13d7f658cfc3b802df39f2872ab77,df0bb72ca0b7bbcee7915f6119996b69fcc13d7f658cfc3b802df39f2872ab77
AMLC000422,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000422.jpg,1,sha256:dbf91388b924322fb88244f6632a0761f61f708840f23aafe42048a6f47fe9ac,dbf91388b924322fb88244f6632a0761f61f708840f23aafe42048a6f47fe9ac
AMLC000423,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000423.jpg,3,sha256:a6e9755d4efd79f43d423da6f6f24cc79ec9d56b9e9c55d813dadb45b3fdfe34,a6e9755d4efd79f43d423da6f6f24cc79ec9d56b9e9c55d813dadb45b3fdfe34
AMLC000424,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000424.jpg,5,sha256:56c7b86b4514afd646975824214354a2db742a6a366e81d2b62c83e00a66a211,56c7b86b4514afd646975824214354a2db742a6a366e81d2b62c83e00a66a211
AMLC000425,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000425.jpg,1,sha256:364ec8fd14b3e9e9661771903203e4133c19e58a918fc28142c98c12d3563a9a,364ec8fd14b3e9e9661771903203e4133c19e58a918fc28142c98c12d3563a9a
AMLC000426,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000426.jpg,1,sha256:bdbe25c3ab6093b82521b0ad6060ee6a2a7631961ab3ace010476f0343bdf8d3,bdbe25c3ab6093b82521b0ad6060ee6a2a7631961ab3ace010476f0343bdf8d3
AMLC000427,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000427.jpg,1,sha256:a03750cbc9469181945b24f62afda0120231ae14307234a3275e54da7fee14a4,a03750cbc9469181945b24f62afda0120231ae14307234a3275e54da7fee14a4
AMLC000428,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000428.jpg,5,sha256:b866d9f1cfa0e7f6e947b020a0fb56100144eb8b26b3e09ef1a5a162acef05be,b866d9f1cfa0e7f6e947b020a0fb56100144eb8b26b3e09ef1a5a162acef05be
AMLC000429,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000429.jpg,2,sha256:f2978b0a9964b6026c466f49982265fc96bacb5a55ac1382dde881556550c4c3,f2978b0a9964b6026c466f49982265fc96bacb5a55ac1382dde881556550c4c3
AMLC000430,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000430.jpg,3,sha256:10ff155147824fc18347bae2375d3fe491079836b8c06a042c4ee5ce5946f09c,10ff155147824fc18347bae2375d3fe491079836b8c06a042c4ee5ce5946f09c
AMLC000431,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000431.jpg,5,sha256:9c2c015650ccee6881b69d2801f98040c5cb9e85a41326949c58320371d5735e,9c2c015650ccee6881b69d2801f98040c5cb9e85a41326949c58320371d5735e
AMLC000432,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000432.jpg,4,sha256:0d4f650a1652a14a8ef72ae5c308dc56dd36c322e2b134124a53ab3b364f616c,0d4f650a1652a14a8ef72ae5c308dc56dd36c322e2b134124a53ab3b364f616c
AMLC000433,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000433.jpg,3,sha256:5f60e774f42bb0364849dc113833c04cd61c5525aaf73ef170e8805c7bd0aca9,5f60e774f42bb0364849dc113833c04cd61c5525aaf73ef170e8805c7bd0aca9
AMLC000434,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000434.jpg,3,sha256:f0528f55abd51ccf408bdb16d63ff3339739f4adab3cada07cf86052458a68c6,f0528f55abd51ccf408bdb16d63ff3339739f4adab3cada07cf86052458a68c6
AMLC000435,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000435.jpg,3,sha256:66c068b66cf103212b23ac982934a846670556cfee9db350471c182cfb8915d1,66c068b66cf103212b23ac982934a846670556cfee9db350471c182cfb8915d1
AMLC000436,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000436.jpg,4,sha256:74e709d64ee7be44fca6f17c130e3941c64adba39b477d27d2d7ca4df05ab4f4,74e709d64ee7be44fca6f17c130e3941c64adba39b477d27d2d7ca4df05ab4f4
AMLC000437,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000437.jpg,5,sha256:341809ef288666576b30cbde19eb6166a7c09d59c6bef63350e67c799ce98f06,341809ef288666576b30cbde19eb6166a7c09d59c6bef63350e67c799ce98f06
AMLC000438,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000438.jpg,2,sha256:a924202952efd99690b76434bcb2953a2626bf99db7e26b851e19412c5146bb8,a924202952efd99690b76434bcb2953a2626bf99db7e26b851e19412c5146bb8
AMLC000439,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000439.jpg,1,sha256:5c4d960e8b86b4e1e4b886afff49bd0fa2629773e54fde73ec3802f09d21dce2,5c4d960e8b86b4e1e4b886afff49bd0fa2629773e54fde73ec3802f09d21dce2
AMLC000440,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000440.jpg,1,sha256:a7368abd4607c387f2c9bfba47ef643586845a005738743a25891af8e3bf860a,a7368abd4607c387f2c9bfba47ef643586845a005738743a25891af8e3bf860a
AMLC000441,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000441.jpg,4,sha256:a909b2d6bcf119558218c80a9284ecd09617158cf94203296a7a4da7ab6ec924,a909b2d6bcf119558218c80a9284ecd09617158cf94203296a7a4da7ab6ec924
AMLC000442,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000442.jpg,2,sha256:e95a36eb5449bf82dc6761591bc0d76d5176170eeac955a2cc8d20a12862bf9f,e95a36eb5449bf82dc6761591bc0d76d5176170eeac955a2cc8d20a12862bf9f
AMLC000443,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000443.jpg,2,sha256:a61af074ea313ef4c3ff853369d419d2bad6c71f227693c9a72947356dadb40f,a61af074ea313ef4c3ff853369d419d2bad6c71f227693c9a72947356dadb40f
AMLC000444,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000444.jpg,1,sha256:6ff5f2fd85960843d7e6f2805c9ac69a29e1eb1c3a316478b37930e8dc73746b,6ff5f2fd85960843d7e6f2805c9ac69a29e1eb1c3a316478b37930e8dc73746b
AMLC000445,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000445.jpg,4,sha256:e5828ed2de67b035a7a11f5ab8838246fd9f624081616446b37727f90e1c50e4,e5828ed2de67b035a7a11f5ab8838246fd9f624081616446b37727f90e1c50e4
AMLC000446,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000446.jpg,3,sha256:a4c242c0cb3950a676f8db2fa547eef2a55f3026e246545f5bf74294bec7cacb,a4c242c0cb3950a676f8db2fa547eef2a55f3026e246545f5bf74294bec7cacb
AMLC000447,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000447.jpg,3,sha256:e43f1f33e9c4c9e3f33c39137eb541a44d0688049651b3e964586f653f54b871,e43f1f33e9c4c9e3f33c39137eb541a44d0688049651b3e964586f653f54b871
AMLC000448,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000448.jpg,5,sha256:3d03cad1c0e897a4c3302181b9ab131c5e7aa907900b03a1cd3de706370d0300,3d03cad1c0e897a4c3302181b9ab131c5e7aa907900b03a1cd3de706370d0300
AMLC000449,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000449.jpg,4,sha256:360f3a5bf190ad1e3570898184a53f00c85c096c2361ccf86b2efc6ade9e23fc,360f3a5bf190ad1e3570898184a53f00c85c096c2361ccf86b2efc6ade9e23fc
AMLC000450,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000450.jpg,4,sha256:bf23247bc47836b9560f018b3dca7f30be8f17f4c02f5cb9b599821f9f160b82,bf23247bc47836b9560f018b3dca7f30be8f17f4c02f5cb9b599821f9f160b82
AMLC000451,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000451.jpg,2,sha256:20985f06a667195b74c16537a48f9ae4a3490b8990859f3e78d220dd5f815770,20985f06a667195b74c16537a48f9ae4a3490b8990859f3e78d220dd5f815770
AMLC000452,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000452.jpg,3,sha256:c7e1e3e58b7a2f36998762928e868527470e873d8be27540034bb54a745293cd,c7e1e3e58b7a2f36998762928e868527470e873d8be27540034bb54a745293cd
AMLC000453,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000453.jpg,4,sha256:710dbc517fbbd22cbcf73df17a8e19c622b5f5da5aa3cc211dd094f840151b6a,710dbc517fbbd22cbcf73df17a8e19c622b5f5da5aa3cc211dd094f840151b6a
AMLC000454,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000454.jpg,5,sha256:46b10ff2f7c03a5d49f5c19db309bb8cc08cbb9f64d0a26eb604331f41927577,46b10ff2f7c03a5d49f5c19db309bb8cc08cbb9f64d0a26eb604331f41927577
AMLC000455,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000455.jpg,4,sha256:1780fed422e4347c4586d6ac7c0c1ae52e8ec8cb9d41b2266867613119740179,1780fed422e4347c4586d6ac7c0c1ae52e8ec8cb9d41b2266867613119740179
AMLC000456,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000456.jpg,3,sha256:d8f35f79a25535c2b38e6188239b6c913df29190c79a64a77d458349ff80a337,d8f35f79a25535c2b38e6188239b6c913df29190c79a64a77d458349ff80a337
AMLC000457,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000457.jpg,5,sha256:541da8f24dadf21fa771ae34fb0bbd4668f2764d36650e9544e388a1446c526c,541da8f24dadf21fa771ae34fb0bbd4668f2764d36650e9544e388a1446c526c
AMLC000458,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000458.jpg,5,sha256:a6f7b0b9992d1c195c9650da3535ccf04220417dad4540cffd6230e0f9b4c98d,a6f7b0b9992d1c195c9650da3535ccf04220417dad4540cffd6230e0f9b4c98d
AMLC000459,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000459.jpg,2,sha256:34a3b664cca6d068d89d6d958ae0a48acdae9727ff70e8ccacf30e7a5547794b,34a3b664cca6d068d89d6d958ae0a48acdae9727ff70e8ccacf30e7a5547794b
AMLC000460,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000460.jpg,3,sha256:efa52cf683fddb34bb2b33f2adf737385b0805b366e3c85e6c678ff51fdef85f,efa52cf683fddb34bb2b33f2adf737385b0805b366e3c85e6c678ff51fdef85f
AMLC000461,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000461.jpg,5,sha256:598dfbf48a46355de989b3f61720e820d7bf45124ffd9ebdf59bc7d4fb5826d1,598dfbf48a46355de989b3f61720e820d7bf45124ffd9ebdf59bc7d4fb5826d1
AMLC000462,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000462.jpg,3,sha256:25b66ab96997fe06f3ec986a59479738c2855fee4858093b3142b5377e76e0af,25b66ab96997fe06f3ec986a59479738c2855fee4858093b3142b5377e76e0af
AMLC000463,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000463.jpg,2,sha256:b09a4375fd9f078342ed463176cd2d1adce3f93d03f335ef45816964e5b3350e,b09a4375fd9f078342ed463176cd2d1adce3f93d03f335ef45816964e5b3350e
AMLC000464,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000464.jpg,1,sha256:64b0cb688f88a84e50977216f179401a9d6e6b39f2c553b6fff23875eff734f2,64b0cb688f88a84e50977216f179401a9d6e6b39f2c553b6fff23875eff734f2
AMLC000465,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000465.jpg,4,sha256:46474748bb323f02e8bb8b76164107768da13e34f26ce45f2c9103a1f12979d7,46474748bb323f02e8bb8b76164107768da13e34f26ce45f2c9103a1f12979d7
AMLC000466,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000466.jpg,5,sha256:a3f4f81e404f278049db5323fa6c1ec5c56192e7045e22b238ecc5f982585c88,a3f4f81e404f278049db5323fa6c1ec5c56192e7045e22b238ecc5f982585c88
AMLC000467,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000467.jpg,3,sha256:67b2e1da1237c12e45359e1852daaf625d357f69e846bae74f6ea0390a20d721,67b2e1da1237c12e45359e1852daaf625d357f69e846bae74f6ea0390a20d721
AMLC000468,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000468.jpg,4,sha256:7422003b8ae2635b7eba15f21b2e36e81b27e5d612fe7ad6e398163ab7ca6951,7422003b8ae2635b7eba15f21b2e36e81b27e5d612fe7ad6e398163ab7ca6951
AMLC000469,C:\ITDA_OCR_CODE\학습대상데이터\AMLC000469.jpg,3,sha256:58fd31df2392e99dfa3c0a7ca6f492fddc95dca7e04170116b5899e50a5f88f4,58fd31df2392e99dfa3c0a7ca6f492fddc95dca7e04170116b5899e50a5f88f4
